,headline,url,date,stock,website_name,article_body
83570,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq BTK FDN FAS XLE,http://marketfy.com/product/ecstatic-plays/blog/891/view/97950/,2015-11-24,SLB,marketfy,"Markets fell sharply last week.  On Monday, things started to slid.  Then, stocks traded in a narrow range on Tuesday and Wednesday, mainly between 2070 and 2080 on the SPX.  Stocks broke down on Thursday, with SPX closing below 2050.  On Friday, the bleeding did not stop and the market closed at the day low with SPX closing barely above 2020.The selling came quickly on Thursday and Friday.  We jumped on puts and offset most of the losses on our long sides plays.  PRGO puts was a big winner, gaining a profit of+86%overnight.  We got out of GOOG puts too early.  SPY puts helped us along the way making profits as high as+51%.  Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas down 665.09 points;SPXfell 76.16 points;Nasdaqtumbled 219.24 points.  Gold slid down to around $1080/ounce, while oil (WTI) dropped to below $41/barrel.  Here are where the US markets closed on Friday.SPXOn Friday, SPX fell 22.93 points to close at 2023.04.  It closed below its daily MAs.  The MACD curved down.NasdaqNasdaq tumbled 77.2 points to close at 4927.88.  It also closed below its daily MAs.Stocks came down hard on Thursday and Friday.  Nasdaq is closing the gap made, on 10/23, by a big jump from the day after GOOG, AMZN, and MSFT earnings.  Things sold off in a hurry on Friday perhaps partially because of the terrorist attacks in Paris.  For the new week, things are likely to be volatile.  Selling momentum should start to decrease by mid-week and things should consolidate.  By Wednesday afternoon, people should be paying attention to CRM earnings.SPX has support at 2000.On thing to note is that the biotechs were actually higher on Friday, as a sector.  But, most other major sectors sold off.  Oil was very weak last week, and energy stocks took a beating.  One thing to look for next week is solar stocks.  I think they are oversold.  We will get earnings from JASO and JKS.  But, if the sector bounces, I'd favor FSLR and SPWR.Sector WatchFAS(financials)FAS took a sharp fall with the broader market.  The big banks held up reasonable well; but, it could mean that they have more to fall.  V seems to be ready to come down.BTK(biotech)The attack on pharmaceutical companies continued.  VRX got driven down to $75!  GILD, AMGN, BIIB, and CELG were all weak.  But, VRTX, ILMN, and INCY were quite strong.  MYL also jumped at the expense of PRGO.  I think biotechs made need to consolidate further as a sector.  We will have to pick stocks to play here.  There are potentials on both sides.XLE(energy)XLE came down quite far last week.  EOG, SLB, XOM were very weak.  I'm looking for CVX, TSO, and VLO to come down more.*** I will be traveling next week and will be trading with you from Asia!  There will be times when I'm not around.  So, I will be making slow and fewer trades.Good night andHappyTrading! ™"
85295,Swing-Trading Buy List 42715,http://marketfy.com/product/sotms-trade-of-the-day/blog/913/view/80251/,2015-04-27,STZ,marketfy,
87153,Beyond The Biotech Space - Stryker Corporation NYSE SYK,http://marketfy.com/product/5-star-biotech-portfolio/blog/1156/view/76357/,2015-03-17,SYK,marketfy,"SYK forms a rectangleAfter rallying nicely from mid-October until the end of December, SYK has been trading sideways over the last 3 months.After rallying nicely from mid-October until the end of December, SYK has been trading sideways over the last 3 months. During the sideways move the stock has formed a common pattern known as a rectangle. A minimum of (2) successful tests of the support and (2) successful tests of the resistance will give you the pattern.SYK’s rectangle pattern has formed a resistance at $96 (blue) and a $90 support (green).  At some point the stock will have to break one of the two levels.The Tale of the Tape:SYK is trading within a rectangle pattern. The possible long positions on the stock would be either on a pullback to $90 or on a breakout above $96. The ideal short opportunity would be on a break below $90.Before making any trading decision, decide which side of the trade you believe gives you the highest probability of success. Do you prefer the short side of the market, long side, or do you want to be in the market at all? If you haven’t thought about it, review the overall indices themselves. For example, take a look at the S&P 500. Is it trending higher or lower? Has it recently broken through a key resistance or support level? Making these decisions ahead of time will help you decide which side of the trade you believe gives you the best opportunities.No matter what your strategy or when you decide to enter, always remember to use protective stops and you’ll be around for the next trade.  Capital preservation is always key!Good luck!The Biotech Trader"
89178,Morning chart-TJX breaks out of quadruple top,http://marketfy.com/product/options-scout/blog/80/view/77239/,2015-04-09,TJX,marketfy,"Hello Everyone,TJX has formed a bullish quad top breakout here around the 70 levelwith a target around 90.The XRT ETF has broken thru the 97 level giving the retail sector a good buy signal.IV is very low here so a long call or call debit spread would be considered for option traders. Earnings are out to 5-27 so May options would be considered to avoid earnings risk.Subscribers please check website as we have important information regarding theETF model!TJX Chart:Tickers:XRTTJX"
89203,Top Setups for Feb 25,http://marketfy.com/product/tactical-alpha/blog/1237/view/73560/,2015-03-17,TJX,marketfy,"Given the weakness in biotech and AAPL today, I expected the market would finally have some kind of a pullback, however minor.But  it wasn't meant to be: other sectors like financials stepped up and led  the market higher. The S&P finished the day some 0.3% up and the  grind goes on.Here are some of the setups I will be watching tomorrow:AIZ  - At a first glance this is an ugly, bearish chart, but seems to have  solid support at 60 and could be getting ready for an oversold bounce  toward 63-65EVC - Controlled pullback to support around the 20dma, will be looking for a bounce through 7HDB - Venky's favorite stock, continues to slowly move higher out of  the short consolidation base, expecting acceleration with more volume  toward 62MATR - High and tight flag suggests it may be getting ready to push through 7.40-7.50SZYM - Well developed bottoming pattern, now needs to get through 2.70TJX (SHORT) - Bearish reversal on high volume today and a somewhat toppy pattern on daily, likely downside to 62-64"
89222,Come Join the Fun GOOG AMBA TJX QCOM GS,http://marketfy.com/product/ecstatic-plays/blog/891/view/73760/,2015-02-26,TJX,marketfy,"Markets have been pushing higher and we are making lots of good trades!  MyEcstatic Playsportfolio is now over +150% up!  Here's the performance chart:Ecstatic Plays vs. SPXMyHappy Tradesportfolio is doing exceptionally well this week.  Here are the closed trades this week so far in that portfolio:Come and join the fun!  I still have a 25% off on the first month.  Just type in the coupon code ""HAPPY2015"" at checkout!To subscribe to Ecstatic Plays, pleaseclick here.To subscribe to Happy Trades, pleaseclick here.Join the fun andHappyTrading! ™"
93526,Daily Trade Recommendations TSN - LXFT - JKHY - CLX,http://marketfy.com/product/360-virtual-advisor/blog/1232/view/102273/,2016-01-25,TSN,marketfy,
93840,Stocks On My Radar This Week - 12914,http://marketfy.com/product/sotms-trade-of-the-day/blog/913/view/66236/,2014-12-18,TSN,marketfy,
93841,Stocks On My Radar This Week - 121514,http://marketfy.com/product/sotms-trade-of-the-day/blog/913/view/67020/,2014-12-18,TSN,marketfy,
96293,Do We Buy Semis For A Trade,http://marketfy.com/product/sp-sectors/blog/1179/view/88538/,2015-07-28,TXN,marketfy,"From a more structural perspective Semiconductors have been a space we’ve wanted to stay away from for most of the year. Every time the sector index made new highs, it quickly failed. This along with consistent bearish momentum divergences on multiple time frames over the past year have kept us in the cautious camp and we’ve preferred to look elsewhere for long positions.Looking at the PHLX Semiconductor Index, prices today are exactly where they were a year ago. This is essentially a basket of chip makers including the likes of Qualcomm, Texas Instruments, Intel, Broadcom, etc. The first chart shows the weekly candlesticks coming down to former resistance from last year (shaded in gray) that also served as support earlier this year. Notice how we are also right at this uptrend line from where this rally first got going in the second half of 2012.With momentum putting in lower highs over the past year while prices rallied and then failed after each new high, we’ve been gun-shy on the long side. Looking at it today, RSI has held near the 40 level without getting oversold. That’s a good thing. If prices can hold onto this support and can prove it can stay above this uptrend line, I think that structurally this would be very positive.Here is a closer look at the Semiconductor Index. Notice the bullish momentum divergence as RSI put in a higher low while prices made new lows over the past week:The way I see it, there is a ton of potential here if prices can hang on to these levels. We only want to be long semi’s if prices are above this uptrend line. If prices cannot get/stay above it, then I do not see any reason to be involved on the long side. The levels are very well defined, which is what we want.We can have potentially 75 points to the upside in this Index, but again, we would only want to be long if we can get above and stay above this uptrend line. If that doesn’t occur, then this is a moot point. Either way, the level is clear and I believe it’s well worth watching.***Click Hereto receive weekly updates of these charts on multiple timeframes including 30 other Sectors and Subsectors across the U.S. Stock Market."
96349,Swing-TREND-Trading Spotlight SWKS MSCC INTC TXN,http://marketfy.com/product/the-trend-doctor/blog/1171/view/81070/,2015-05-06,TXN,marketfy,
102265,Morning chart- WDC a possible short,http://marketfy.com/product/options-scout/blog/80/view/77421/,2015-04-09,WDC,marketfy,"Hello Everyone,WDC which has broken thru the 21 day ma also broke support around the 97.5 area. Watch this one going forward for a possible short playPossible target may be the 80 to 85 level, watch this going forward if you are bearish.Moderate IV suggests a long put option or put spread.Subscribers please check website as we have important information regarding theETF model!WDC Chart:Tickers:WDC"
102331,WDC Breaking Out Two Biotech Names CLVS GEVA,http://marketfy.com/product/happytrades/blog/1194/view/66496/,2014-12-18,WDC,marketfy,"WDC broke out today, adding +2.62% to close at $107.8.  I think this could test $110 soon.  We locked in our profits on Jan calls:for a nice +32.62% profit.Biotechs continued to zoom higher.  We talked about CLVS in this week's Sector Watch.  I think it is still looking good:CLVS climbed higher on Monday and today.  I wouldn't chase it here just yet.  But, in a couple of days, we could look at Jan calls.GEVAGEVA just had a 3-day breakout!  It is looking very strong!  It could easily test $90 and go on to $95.  If you trade this one, give yourself some time on the options.  Try looking at February or March calls.Good night andHappyTrading! ™"
104203,Baller of the Day,http://marketfy.com/product/options-and-volatility/blog/82/view/89154/,2015-08-03,WMB,marketfy,"Williams Companies (WMB) saw huge volume in the October 57.50 calls, with over 50,000 trading..Stock dropped 0.83, while the callsactually increased 0.08 !IV popped from 40.73 to 44.83 due to the huge buying pressure.Sets up a nice covered call opportunity, buy shares/sell stock, if one wants to lean with the call flow while still capturing the IV spike."
104320,Swing-Trading Buy List 51115,http://marketfy.com/product/sotms-trade-of-the-day/blog/913/view/81561/,2015-05-11,WMB,marketfy,
104332,Swing-Trading Buy List 42715,http://marketfy.com/product/sotms-trade-of-the-day/blog/913/view/80251/,2015-04-27,WMB,marketfy,
